date,county,precip_mm,soil_moisture_m3m3,wind_speed_kmh,tmax_approx_c
2025-05-05,Tulare,0.0,0.16854166666666667,14.7,25.2
2025-05-06,Tulare,0.0,0.1545,15.4,27.7
2025-05-07,Tulare,0.0,0.15516666666666667,15.2,28.7
2025-05-08,Tulare,0.0,0.151375,12.8,30.9
2025-05-09,Tulare,0.0,0.15058333333333332,13.1,33.2
2025-05-10,Tulare,0.0,0.14933333333333335,14.2,34.6
2025-05-11,Tulare,0.0,0.15512499999999999,15.3,30.1
2025-05-12,Tulare,0.0,0.156,15.6,23.9
2025-05-13,Tulare,0.0,0.15229166666666666,18.5,20.1
2025-05-14,Tulare,0.0,0.15358333333333332,14.0,23.7
2025-05-15,Tulare,0.0,0.156625,13.5,27.8
2025-05-16,Tulare,0.0,0.15845833333333334,11.7,28.8
2025-05-17,Tulare,0.1,0.15979166666666667,25.1,24.6
2025-05-18,Tulare,0.0,0.15333333333333332,20.2,25.5
2025-05-19,Tulare,0.0,0.14912499999999998,14.2,28.5
2025-05-20,Tulare,0.0,0.14683333333333334,13.3,29.7
2025-05-21,Tulare,0.0,0.14291666666666666,12.7,30.9
2025-05-22,Tulare,0.0,0.13741666666666666,14.7,31.6
2025-05-23,Tulare,0.0,0.13375,15.6,28.1
2025-05-24,Tulare,0.0,0.13191666666666668,13.4,28.1
2025-05-25,Tulare,0.0,0.13062500000000002,14.4,29.5
2025-05-26,Tulare,0.0,0.13,13.8,26.3
2025-05-27,Tulare,0.0,0.12962500000000002,11.7,30.2
2025-05-28,Tulare,0.0,0.12979166666666667,19.4,32.5
2025-05-29,Tulare,0.0,0.1295,14.0,31.3
2025-05-30,Tulare,0.0,0.129,11.6,36.0
2025-05-31,Tulare,0.0,0.12858333333333336,14.4,37.6
2025-06-01,Tulare,0.0,0.12804166666666666,17.4,35.2
2025-06-02,Tulare,0.0,0.128,14.7,32.8
2025-06-03,Tulare,0.3,0.12904166666666667,14.5,32.1
2025-06-04,Tulare,0.0,0.1285,16.8,33.2
2025-06-05,Tulare,0.0,0.1285,14.6,32.8
2025-06-06,Tulare,0.0,0.128,20.3,34.2
2025-06-07,Tulare,0.0,0.128,16.2,34.9
2025-06-08,Tulare,0.0,0.128,17.9,34.8
2025-06-09,Tulare,0.0,0.128,17.1,35.8
2025-06-10,Tulare,0.0,0.128,17.9,36.6
2025-06-11,Tulare,0.0,0.1285,19.2,34.5
2025-06-12,Tulare,0.0,0.1285,16.4,32.9
2025-06-13,Tulare,0.0,0.128,17.0,33.3
2025-06-14,Tulare,0.0,0.128,15.7,34.0
2025-06-15,Tulare,0.0,0.128,15.4,35.2
2025-06-16,Tulare,0.0,0.128,18.5,34.6
2025-06-17,Tulare,0.0,0.128,14.4,33.2
2025-06-18,Tulare,0.0,0.128,12.9,35.6
2025-06-19,Tulare,0.0,0.128,25.5,37.2
2025-06-20,Tulare,0.0,0.128,23.8,30.4
2025-06-21,Tulare,0.0,0.128,29.1,26.7
2025-06-22,Tulare,0.0,0.128,14.7,28.6
2025-06-23,Tulare,0.0,0.128,18.1,31.0
2025-06-24,Tulare,0.0,0.128,17.5,33.0
2025-06-25,Tulare,0.0,0.128,15.6,34.6
2025-06-26,Tulare,0.0,0.128,18.4,35.6
2025-06-27,Tulare,0.0,0.128,16.3,36.8
2025-06-28,Tulare,0.0,0.128,14.9,37.8
2025-06-29,Tulare,0.0,0.12758333333333335,14.3,37.4
2025-06-30,Tulare,0.0,0.127,11.5,37.3
2025-07-01,Tulare,0.0,0.127,19.9,37.3
2025-07-02,Tulare,0.0,0.127,18.7,37.0
2025-07-03,Tulare,0.0,0.127,27.4,38.2
2025-07-04,Tulare,0.0,0.127,16.7,33.6
2025-07-05,Tulare,0.0,0.127,19.0,33.9
2025-07-06,Tulare,0.0,0.127,15.7,35.7
2025-07-07,Tulare,0.0,0.12474999999999999,11.4,36.4
2025-07-08,Tulare,0.0,0.124,14.8,36.4
2025-07-09,Tulare,0.0,0.124,18.7,35.5
2025-07-10,Tulare,0.0,0.12525,14.7,36.7
2025-07-11,Tulare,0.0,0.12525,14.5,39.4
2025-07-12,Tulare,0.0,0.124,16.0,40.2
2025-07-13,Tulare,0.0,0.12366666666666666,16.8,39.4
2025-07-14,Tulare,0.0,0.12329166666666667,18.5,40.2
2025-07-15,Tulare,0.0,0.123,16.7,38.8
2025-07-16,Tulare,0.0,0.123,15.2,36.3
2025-07-17,Tulare,0.0,0.123,15.5,36.4
2025-07-18,Tulare,0.0,0.123,16.7,37.2
2025-07-19,Tulare,0.0,0.123,16.8,37.4
2025-07-20,Tulare,0.0,0.123,15.5,37.6
2025-07-21,Tulare,0.0,0.123,15.3,35.1
2025-07-22,Tulare,0.0,0.123,14.3,32.6
2025-07-23,Tulare,0.0,0.123,12.4,32.9
2025-07-24,Tulare,0.0,0.123,13.5,33.4
2025-07-25,Tulare,0.0,0.123,16.8,32.6
2025-07-26,Tulare,0.0,0.123,18.7,32.7
2025-07-27,Tulare,0.0,0.123,17.5,34.0
2025-07-28,Tulare,0.0,0.123,17.9,35.5
2025-07-29,Tulare,0.0,0.123,16.7,36.3
2025-07-30,Tulare,0.0,0.123,15.7,36.0
2025-07-31,Tulare,0.0,0.123,16.3,36.6
2025-08-01,Tulare,0.0,0.123,15.7,37.5
2025-08-02,Tulare,0.0,0.123,16.9,36.5
2025-08-03,Tulare,0.0,0.123,16.5,36.8
2025-08-04,Tulare,0.0,0.123,17.1,34.2
2025-08-05,Tulare,0.0,0.12295833333333334,16.8,35.2
2025-08-06,Tulare,0.0,0.122625,15.4,37.1
2025-08-07,Tulare,0.0,0.122375,14.1,38.2
2025-08-08,Tulare,0.0,0.122,12.8,39.9
2025-08-09,Tulare,0.0,0.122,13.6,40.3
2025-08-10,Tulare,0.0,0.122,14.1,40.9
2025-08-11,Tulare,0.0,0.122,13.4,39.9
2025-08-12,Tulare,0.0,0.122,17.2,39.2
2025-08-13,Tulare,0.0,0.122,17.1,37.9
2025-08-14,Tulare,0.0,0.122,16.2,36.1
2025-08-15,Tulare,0.0,0.122,14.2,35.8
2025-08-16,Tulare,0.0,0.122,15.3,34.7
2025-08-17,Tulare,0.0,0.122,16.1,33.7
2025-08-18,Tulare,0.0,0.122,14.8,33.7
2025-08-19,Tulare,0.0,0.122,14.9,35.6
2025-08-20,Tulare,0.0,0.122,14.9,36.2
2025-08-21,Tulare,0.0,0.122,10.5,39.0
2025-08-22,Tulare,0.0,0.122,11.5,41.2
2025-08-23,Tulare,0.0,0.122,13.9,41.5
2025-08-24,Tulare,0.0,0.122,14.7,41.0
2025-08-25,Tulare,0.0,0.1205,13.3,39.7
2025-08-26,Tulare,0.0,0.1215,15.2,38.4
2025-08-27,Tulare,0.0,0.12525,14.1,37.4
2025-08-28,Tulare,0.0,0.12174999999999998,13.1,36.7
2025-08-29,Tulare,0.0,0.12,10.9,36.2
2025-08-30,Tulare,0.0,0.12,15.1,38.1
2025-08-31,Tulare,0.0,0.12,13.4,39.1
2025-09-01,Tulare,0.0,0.12,10.4,40.8
2025-09-02,Tulare,0.0,0.12,18.5,39.9
2025-09-03,Tulare,0.0,0.12,12.9,37.9
2025-09-04,Tulare,0.0,0.12,15.9,38.1
2025-09-05,Tulare,0.0,0.12,16.6,35.7
2025-09-06,Tulare,0.0,0.12,13.9,35.2
2025-09-07,Tulare,0.0,0.12,11.5,33.7
2025-09-08,Tulare,0.0,0.12,10.8,33.5
2025-09-09,Tulare,0.0,0.12041666666666666,16.3,30.7
2025-09-10,Tulare,0.0,0.121,11.3,28.0
2025-09-11,Tulare,0.0,0.121,14.9,28.3
2025-09-12,Tulare,0.0,0.12325000000000001,16.4,30.1
2025-09-13,Tulare,0.0,0.1235,12.4,32.8
2025-09-14,Tulare,0.0,0.122,12.8,33.0
2025-09-15,Tulare,0.0,0.122,9.8,35.1
2025-09-16,Tulare,0.0,0.122,9.7,37.6
2025-09-17,Tulare,0.0,0.122,15.0,36.9
2025-09-18,Tulare,3.0,0.14425000000000002,15.7,27.6
2025-09-19,Tulare,33.4,0.36325,12.5,26.6
2025-09-20,Tulare,0.0,0.30283333333333334,10.4,29.2
2025-09-21,Tulare,0.0,0.25895833333333335,12.6,30.3
2025-09-22,Tulare,0.0,0.22395833333333334,10.2,30.7
2025-09-23,Tulare,0.0,0.20233333333333334,8.3,34.0
2025-09-24,Tulare,0.0,0.18675,16.2,30.3
2025-09-25,Tulare,0.0,0.17379166666666668,16.6,29.1
2025-09-26,Tulare,0.0,0.16087500000000002,8.0,29.7
2025-09-27,Tulare,0.0,0.15891666666666668,16.5,30.8
2025-09-28,Tulare,0.0,0.15079166666666666,11.7,29.3
2025-09-29,Tulare,0.3,0.14883333333333335,18.1,28.1
2025-09-30,Tulare,0.6,0.155,11.0,27.3
2025-10-01,Tulare,0.0,0.14733333333333332,13.5,27.6
2025-10-02,Tulare,1.1,0.143375,20.0,28.4
2025-10-03,Tulare,6.1,0.18066666666666667,17.1,21.2
2025-10-04,Tulare,0.0,0.16108333333333333,10.4,22.9
2025-10-05,Tulare,0.0,0.14741666666666667,8.5,27.3
2025-10-06,Tulare,0.0,0.14641666666666667,12.0,28.8
2025-10-07,Tulare,0.0,0.15408333333333332,9.6,30.5
2025-10-08,Tulare,0.0,0.14791666666666667,11.2,28.2
2025-10-09,Tulare,0.0,0.13883333333333334,12.5,25.0
2025-10-10,Tulare,0.0,0.128875,16.2,26.1
2025-10-11,Tulare,0.0,0.117625,18.1,23.3
2025-10-12,Tulare,0.0,0.12483333333333334,11.5,22.4
2025-10-13,Tulare,1.5,0.12566666666666668,13.9,21.2
2025-10-14,Tulare,40.6,0.332125,20.9,16.1
2025-10-15,Tulare,0.0,0.3425416666666667,9.3,16.8
2025-10-16,Tulare,0.0,0.300375,12.5,18.3
2025-10-17,Tulare,0.0,0.262125,9.3,22.1
2025-10-18,Tulare,0.0,0.21258333333333335,8.1,25.2
2025-10-19,Tulare,0.0,0.18458333333333332,9.9,25.7
2025-10-20,Tulare,0.0,0.17520833333333333,10.5,25.5
2025-10-21,Tulare,0.0,0.1678333333333333,11.0,26.4
2025-10-22,Tulare,0.8,0.15304166666666666,13.7,21.4
2025-10-23,Tulare,0.0,0.16545833333333335,10.6,20.8
2025-10-24,Tulare,0.0,0.16354166666666667,11.4,24.1
2025-10-25,Tulare,0.0,0.16366666666666665,10.4,22.4
2025-10-26,Tulare,0.0,0.15870833333333334,12.0,22.1
2025-10-27,Tulare,0.1,0.16404166666666667,10.5,18.6
2025-10-28,Tulare,0.0,0.16820833333333332,10.6,22.7
2025-10-29,Tulare,0.0,0.17129166666666665,8.5,24.2
2025-10-30,Tulare,0.0,0.17600000000000002,8.7,25.0
2025-10-31,Tulare,0.0,0.16829166666666664,7.5,24.2
2025-11-01,Tulare,0.0,0.175625,9.7,24.7
2025-11-02,Tulare,0.0,0.17029166666666665,7.8,23.9
2025-11-03,Tulare,0.0,0.16754166666666667,8.9,25.0
2025-11-04,Tulare,0.0,0.16516666666666668,11.7,22.9
2025-11-05,Tulare,0.0,0.146625,14.5,21.6
2025-11-06,Tulare,0.0,0.13062500000000002,13.5,20.8
2025-11-07,Tulare,0.0,0.12391666666666667,10.0,19.7
2025-11-08,Tulare,0.0,0.1155,8.3,23.0
2025-11-09,Tulare,0.0,0.12916666666666668,8.0,26.2
2025-11-10,Tulare,0.0,0.1445,10.9,25.9
2025-11-11,Tulare,0.0,0.16295833333333334,8.6,24.0
2025-11-12,Tulare,0.0,0.16395833333333334,12.9,25.4
2025-11-13,Tulare,4.5,0.14795833333333333,22.2,25.8
2025-11-14,Tulare,35.4,0.30775,13.3,18.5
2025-11-15,Tulare,16.1,0.39091666666666663,15.1,14.2
2025-11-16,Tulare,12.5,0.40475,19.5,13.2
2025-11-17,Tulare,26.1,0.4089583333333333,16.0,13.5
2025-11-18,Tulare,0.0,0.3910833333333333,12.1,12.4
2025-11-19,Tulare,0.0,0.36520833333333336,7.7,14.5
2025-11-20,Tulare,6.2,0.36525,8.5,13.0
2025-11-21,Tulare,0.3,0.37529166666666663,10.3,14.1
2025-11-22,Tulare,0.0,0.349,9.4,14.2
2025-11-23,Tulare,0.0,0.332,6.5,16.5
2025-11-24,Tulare,0.0,0.3152916666666667,9.3,14.1
2025-11-25,Tulare,0.0,0.299375,8.7,12.4
2025-11-26,Tulare,0.0,0.2582916666666667,7.7,13.3
2025-11-27,Tulare,0.0,0.21120833333333333,5.5,14.7
2025-11-28,Tulare,0.0,0.207875,8.2,14.8
2025-11-29,Tulare,0.0,0.19879166666666667,8.4,14.0
2025-11-30,Tulare,0.0,0.18899999999999997,6.2,11.1
2025-12-01,Tulare,0.0,0.19383333333333333,8.7,14.2
2025-12-02,Tulare,0.1,0.19041666666666668,8.3,12.0
2025-12-03,Tulare,0.0,0.2020833333333333,6.3,12.8
2025-12-04,Tulare,0.0,0.19125,9.1,14.0
2025-12-05,Tulare,0.0,0.185625,9.1,12.2
2025-12-06,Tulare,0.0,0.20404166666666668,8.8,12.4
2025-12-07,Tulare,0.0,0.2087083333333333,9.3,12.8
2025-12-08,Tulare,0.0,0.21375,11.1,11.4
2025-12-09,Tulare,0.0,0.205125,8.3,10.3
2025-12-10,Tulare,0.0,0.20450000000000002,8.6,11.5
2025-12-11,Tulare,0.0,0.221375,5.8,12.0
2025-12-12,Tulare,0.0,0.23620833333333335,8.0,14.6
2025-12-13,Tulare,0.0,0.2642083333333333,8.8,15.8
2025-12-14,Tulare,0.0,0.2715,8.0,13.7
2025-12-15,Tulare,0.0,0.27133333333333337,7.6,12.6
2025-12-16,Tulare,0.0,0.2697916666666667,7.1,11.0
2025-12-17,Tulare,0.0,0.27825,8.1,14.2
2025-12-18,Tulare,0.0,0.27195833333333336,8.4,13.9
2025-12-19,Tulare,0.0,0.252125,10.1,14.4
2025-12-20,Tulare,0.0,0.23054166666666667,6.7,16.1
2025-12-21,Tulare,0.0,0.22716666666666666,7.8,18.5
2025-12-22,Tulare,0.0,0.19804166666666667,7.7,18.6
2025-12-23,Tulare,0.0,0.19962500000000002,11.4,18.9
2025-12-24,Tulare,37.3,0.3436666666666666,29.2,17.2
2025-12-25,Tulare,28.0,0.40524999999999994,21.4,15.0
2025-12-26,Tulare,20.0,0.4207916666666667,18.1,15.9
2025-12-27,Tulare,0.7,0.3921666666666667,9.2,12.3
2025-12-28,Tulare,0.0,0.35591666666666666,9.3,10.6
2025-12-29,Tulare,0.0,0.3055,12.3,11.1
2025-12-30,Tulare,0.0,0.3139166666666667,13.7,14.6
2025-12-31,Tulare,3.4,0.327375,13.1,11.4
2026-01-01,Tulare,17.5,0.40225,10.9,17.7
2026-01-02,Tulare,0.0,0.38445833333333335,10.1,17.2
2026-01-03,Tulare,38.2,0.4209583333333333,16.8,15.3
2026-01-04,Tulare,7.7,0.42204166666666665,16.7,13.2
2026-01-05,Tulare,0.0,0.3877083333333333,11.4,15.7
2026-01-06,Tulare,0.0,0.3690833333333334,9.6,16.5
2026-01-07,Tulare,0.0,0.35033333333333333,11.4,11.8
2026-01-08,Tulare,0.3,0.34,20.2,10.5
2026-01-09,Tulare,0.0,0.3451666666666667,8.0,11.5
2026-01-10,Tulare,0.0,0.3325416666666667,9.6,12.7
2026-01-11,Tulare,0.0,0.326125,9.2,11.9
2026-01-12,Tulare,0.0,0.322125,6.7,13.6
2026-01-13,Tulare,0.0,0.3156666666666667,9.6,14.1
2026-01-14,Tulare,0.0,0.30124999999999996,9.9,15.3
2026-01-15,Tulare,0.0,0.30445833333333333,8.9,18.3
2026-01-16,Tulare,0.0,0.3010833333333333,10.6,16.7
2026-01-17,Tulare,0.0,0.301875,8.6,16.6
2026-01-18,Tulare,0.0,0.299375,10.3,15.7
2026-01-19,Tulare,0.0,0.2975833333333333,7.8,16.3
2026-01-20,Tulare,0.0,0.2935,9.0,16.4
2026-01-21,Tulare,0.0,0.306125,9.9,15.9
2026-01-22,Tulare,0.0,0.30583333333333335,11.6,13.7
2026-01-23,Tulare,0.0,0.29654166666666665,8.5,14.4
2026-01-24,Tulare,0.1,0.2830833333333333,7.3,10.7
2026-01-25,Tulare,0.0,0.26608333333333334,7.2,13.6
2026-01-26,Tulare,0.0,0.27183333333333337,7.9,15.7
2026-01-27,Tulare,0.0,0.26766666666666666,11.0,15.7
2026-01-28,Tulare,0.0,0.27995833333333336,12.1,14.4
2026-01-29,Tulare,0.0,0.26795833333333335,11.5,14.5
2026-01-30,Tulare,0.0,0.250625,7.8,17.3
2026-01-31,Tulare,0.0,0.2591666666666667,8.8,17.6
2026-02-01,Tulare,0.0,0.27829166666666666,10.7,16.3
2026-02-02,Tulare,0.0,0.27466666666666667,9.0,15.4
2026-02-03,Tulare,0.0,0.2690416666666667,7.9,17.1
2026-02-04,Tulare,0.0,0.26408333333333334,11.3,19.0
2026-02-05,Tulare,0.0,0.25566666666666665,8.5,22.3
2026-02-06,Tulare,0.0,0.25529166666666664,7.8,21.6
2026-02-07,Tulare,0.0,0.24879166666666666,10.1,18.3
2026-02-08,Tulare,0.0,0.22870833333333332,10.9,18.2
2026-02-09,Tulare,0.0,0.21454166666666666,10.2,14.7
2026-02-10,Tulare,6.4,0.21729166666666666,16.6,18.2
2026-02-11,Tulare,12.9,0.35566666666666663,17.0,16.4
2026-02-12,Tulare,0.0,0.3152916666666667,11.8,15.4
2026-02-13,Tulare,0.0,0.28099999999999997,12.4,15.2
2026-02-14,Tulare,0.0,0.2574166666666667,13.1,18.9
2026-02-15,Tulare,0.0,0.23466666666666666,7.6,16.3
2026-02-16,Tulare,11.7,0.2672083333333333,26.5,12.4
2026-02-17,Tulare,18.9,0.3785,22.7,9.7
2026-02-18,Tulare,6.2,0.39283333333333337,19.5,9.0
2026-02-19,Tulare,11.3,0.3890833333333333,18.7,9.9
2026-02-20,Tulare,0.0,0.36470833333333336,8.7,10.1
2026-02-21,Tulare,0.0,0.32275000000000004,10.8,15.5
2026-02-22,Tulare,0.0,0.27495833333333336,13.2,17.7
2026-02-23,Tulare,0.0,0.25808333333333333,10.8,18.3
2026-02-24,Tulare,0.0,0.23695833333333335,6.8,19.8
2026-02-25,Tulare,0.0,0.21408333333333332,13.2,21.4
2026-02-26,Tulare,0.0,0.19066666666666665,8.4,20.6
2026-02-27,Tulare,0.0,0.15625,9.2,21.7
2026-02-28,Tulare,0.0,0.16066666666666665,7.3,24.0
2026-03-01,Tulare,0.0,0.17545833333333336,12.1,23.3
2026-03-02,Tulare,0.0,0.15995833333333334,10.0,17.4
2026-03-03,Tulare,0.0,0.17041666666666666,8.3,19.1
2026-03-04,Tulare,0.0,0.17475,16.9,18.6
2026-03-05,Tulare,0.0,0.17004166666666667,17.2,15.0
2026-03-06,Tulare,0.0,0.17425000000000002,13.3,17.4
2026-03-07,Tulare,0.0,0.16433333333333333,12.2,18.6
2026-03-08,Tulare,0.0,0.15520833333333334,10.5,22.5
2020-01-01,Kings,0.0,0.2479583333333333,8.3,14.8
2020-01-02,Kings,0.9,0.23954166666666665,11.6,14.1
2020-01-03,Kings,0.0,0.24075,8.7,16.7
2020-01-04,Kings,0.0,0.23354166666666665,9.8,18.0
2020-01-05,Kings,0.0,0.221,16.1,15.0
2020-01-06,Kings,0.0,0.21562499999999998,10.0,13.9
2020-01-07,Kings,0.0,0.20533333333333334,10.2,14.4
2020-01-08,Kings,0.0,0.19795833333333335,11.9,12.2
2020-01-09,Kings,3.1,0.22545833333333332,11.4,10.8
2020-01-10,Kings,0.0,0.24554166666666666,8.4,12.5
2020-01-11,Kings,0.0,0.24620833333333333,13.4,13.4
2020-01-12,Kings,0.0,0.23958333333333334,10.6,12.5
2020-01-13,Kings,0.0,0.228625,8.5,13.0
2020-01-14,Kings,0.0,0.22741666666666668,14.9,12.6
2020-01-15,Kings,0.0,0.22187500000000002,9.8,12.6
2020-01-16,Kings,3.9,0.22933333333333336,23.4,14.6
2020-01-17,Kings,0.0,0.263625,11.2,11.7
2020-01-18,Kings,0.0,0.25795833333333335,9.7,12.8
2020-01-19,Kings,0.0,0.2572083333333333,6.9,12.7
2020-01-20,Kings,0.5,0.25295833333333334,10.0,14.8
2020-01-21,Kings,0.1,0.254,8.4,16.6
2020-01-22,Kings,0.0,0.24250000000000002,10.5,17.9
2020-01-23,Kings,0.0,0.23266666666666666,8.7,16.6
2020-01-24,Kings,0.0,0.2275,9.0,17.8
2020-01-25,Kings,0.0,0.21725000000000003,8.3,18.1
2020-01-26,Kings,0.1,0.205,15.4,18.4
2020-01-27,Kings,0.0,0.2021666666666667,10.9,17.6
2020-01-28,Kings,0.0,0.193375,14.8,17.5
2020-01-29,Kings,0.1,0.19183333333333333,14.7,14.2
2020-01-30,Kings,0.0,0.1894583333333333,10.2,16.5
2020-01-31,Kings,0.0,0.18641666666666667,7.3,19.0
2020-02-01,Kings,0.0,0.18879166666666666,7.7,20.7
2020-02-02,Kings,0.0,0.17825,23.5,17.8
2020-02-03,Kings,0.0,0.165375,19.3,12.9
2020-02-04,Kings,0.0,0.15695833333333334,10.4,12.6
2020-02-05,Kings,0.0,0.14916666666666667,8.7,14.1
2020-02-06,Kings,0.0,0.15208333333333332,9.4,16.8
2020-02-07,Kings,0.0,0.14816666666666667,8.8,19.6
2020-02-08,Kings,0.0,0.14475,11.3,20.5
2020-02-09,Kings,0.0,0.13379166666666667,14.5,16.5
2020-02-10,Kings,0.0,0.122625,14.0,19.0
2020-02-11,Kings,0.0,0.12016666666666666,10.9,21.0
2020-02-12,Kings,0.0,0.12295833333333334,9.4,21.9
2020-02-13,Kings,0.0,0.11745833333333333,10.2,22.5
2020-02-14,Kings,0.0,0.11333333333333334,8.4,22.0
2020-02-15,Kings,0.0,0.10912499999999999,9.2,22.0
2020-02-16,Kings,0.0,0.10720833333333334,12.8,23.1
2020-02-17,Kings,0.0,0.10745833333333332,9.8,21.0
2020-02-18,Kings,0.0,0.113875,9.0,22.5
2020-02-19,Kings,0.0,0.10529166666666667,10.4,22.4
2020-02-20,Kings,0.0,0.10425000000000001,11.2,24.1
2020-02-21,Kings,0.0,0.11616666666666665,10.0,21.9
2020-02-22,Kings,0.3,0.11716666666666668,17.2,20.4
2020-02-23,Kings,0.0,0.12154166666666666,10.4,21.5
2020-02-24,Kings,0.0,0.122375,10.6,21.0
2020-02-25,Kings,0.0,0.12170833333333332,10.1,24.3
2020-02-26,Kings,0.0,0.123875,11.1,27.7
2020-02-27,Kings,0.0,0.1245,8.8,27.2
2020-02-28,Kings,0.0,0.12679166666666666,9.8,28.2
2020-02-29,Kings,0.0,0.13058333333333336,13.3,25.6
2020-03-01,Kings,0.0,0.12295833333333334,17.5,17.0
2020-03-02,Kings,0.0,0.11904166666666666,14.0,19.1
2020-03-03,Kings,0.0,0.11808333333333333,10.4,24.0
2020-03-04,Kings,0.0,0.12316666666666666,10.5,27.0
2020-03-05,Kings,0.0,0.12608333333333333,10.1,28.4
2020-03-06,Kings,0.0,0.11737500000000001,16.1,27.5
2020-03-07,Kings,0.0,0.11175,14.1,16.8
2020-03-08,Kings,0.0,0.11,15.9,20.4
2020-03-09,Kings,0.0,0.11379166666666667,11.2,20.5
2020-03-10,Kings,5.6,0.12416666666666666,13.0,19.8
2020-03-11,Kings,1.3,0.19266666666666665,8.0,22.1
2020-03-12,Kings,0.0,0.19691666666666666,12.0,23.0
2020-03-13,Kings,0.0,0.18604166666666666,20.1,21.6
2020-03-14,Kings,1.0,0.17883333333333332,20.6,18.9
2020-03-15,Kings,1.4,0.17633333333333331,19.6,15.6
2020-03-16,Kings,17.1,0.27779166666666666,12.2,11.2
2020-03-17,Kings,0.0,0.312375,9.0,14.2
2020-03-18,Kings,0.0,0.271125,10.5,16.9
2020-03-19,Kings,6.4,0.264625,10.5,14.4
2020-03-20,Kings,0.0,0.26608333333333334,8.5,18.5
2020-03-21,Kings,0.2,0.23725,9.2,18.3
2020-03-22,Kings,2.8,0.218,15.3,21.0
2020-03-23,Kings,9.6,0.29725,12.5,19.5
2020-03-24,Kings,0.0,0.2525,12.6,17.5
2020-03-25,Kings,2.5,0.22970833333333332,14.0,15.9
2020-03-26,Kings,0.0,0.21516666666666664,14.3,15.5
2020-03-27,Kings,0.0,0.20191666666666666,13.2,18.3
2020-03-28,Kings,0.0,0.19441666666666668,11.8,18.2
2020-03-29,Kings,1.5,0.19183333333333333,9.5,18.3
2020-03-30,Kings,0.0,0.17808333333333334,9.4,22.6
2020-03-31,Kings,0.0,0.1698333333333333,12.3,24.4
2020-04-01,Kings,0.0,0.157,16.2,23.5
2020-04-02,Kings,0.0,0.15195833333333333,15.3,21.5
2020-04-03,Kings,0.0,0.14329166666666668,12.3,22.6
2020-04-04,Kings,0.0,0.13316666666666668,11.4,23.5
2020-04-05,Kings,10.6,0.14229166666666668,25.2,19.4
2020-04-06,Kings,15.0,0.3173333333333333,11.9,15.9
2020-04-07,Kings,2.2,0.27891666666666665,7.6,18.4
2020-04-08,Kings,6.4,0.29920833333333335,19.6,16.0
2020-04-09,Kings,17.9,0.37133333333333335,17.4,14.6
2020-04-10,Kings,0.0,0.30624999999999997,12.8,20.8
2020-04-11,Kings,0.0,0.2645416666666667,9.1,22.4
2020-04-12,Kings,0.0,0.23104166666666667,10.8,23.0
2020-04-13,Kings,0.0,0.20966666666666667,10.9,24.4
2020-04-14,Kings,0.0,0.18400000000000002,10.5,26.0
2020-04-15,Kings,0.0,0.16583333333333333,10.2,27.9
2020-04-16,Kings,0.0,0.14445833333333333,18.5,29.5
2020-04-17,Kings,15.5,0.20425000000000001,10.1,22.4
2020-04-18,Kings,2.9,0.19866666666666666,13.0,21.8
2020-04-19,Kings,0.0,0.18383333333333332,12.0,24.2
2020-04-20,Kings,1.1,0.17020833333333332,12.5,22.0
2020-04-21,Kings,0.0,0.15979166666666667,15.9,24.9
2020-04-22,Kings,0.0,0.15183333333333335,13.8,29.1
2020-04-23,Kings,0.0,0.14629166666666665,21.3,31.7
2020-04-24,Kings,0.0,0.14595833333333333,15.6,32.4
2020-04-25,Kings,0.0,0.14979166666666666,14.4,34.4
2020-04-26,Kings,0.0,0.14979166666666666,15.6,34.2
2020-04-27,Kings,0.0,0.15141666666666667,16.4,32.1
2020-04-28,Kings,0.0,0.14962499999999998,11.2,33.9
2020-04-29,Kings,0.0,0.14858333333333332,17.9,36.2
2020-04-30,Kings,0.0,0.14991666666666667,22.7,33.2
2020-05-01,Kings,0.0,0.15116666666666667,17.7,30.5
2020-05-02,Kings,0.0,0.14925,20.9,31.0
2020-05-03,Kings,0.0,0.14725,18.6,29.0
2020-05-04,Kings,0.0,0.14791666666666667,12.6,30.8
2020-05-05,Kings,0.0,0.14425,18.5,32.8
2020-05-06,Kings,0.0,0.14225,18.2,31.6
2020-05-07,Kings,0.0,0.14133333333333334,10.8,35.2
2020-05-08,Kings,0.0,0.13962500000000003,11.4,38.2
2020-05-09,Kings,0.0,0.13858333333333336,13.6,38.5
2020-05-10,Kings,0.0,0.137875,16.1,34.7
2020-05-11,Kings,0.0,0.137,19.2,31.4
2020-05-12,Kings,0.1,0.13820833333333335,19.7,25.2
2020-05-13,Kings,0.0,0.133875,19.1,27.1
2020-05-14,Kings,0.0,0.13058333333333336,19.4,28.5
2020-05-15,Kings,0.0,0.12954166666666667,18.8,28.8
2020-05-16,Kings,0.0,0.12816666666666668,10.0,31.6
2020-05-17,Kings,0.0,0.129,25.0,31.8
2020-05-18,Kings,1.5,0.135,20.1,25.5
2020-05-19,Kings,0.1,0.1381666666666667,18.7,24.2
2020-05-20,Kings,0.0,0.13404166666666667,12.3,27.4
2020-05-21,Kings,0.0,0.133,10.6,31.2
2020-05-22,Kings,0.0,0.133,20.4,31.3
2020-05-23,Kings,0.0,0.133,12.6,31.0
2020-05-24,Kings,0.0,0.133,10.1,34.3
